unix,date,symbol,open,high,low,close,Volume LINK,Volume USDT,tradecount
1629846000000,2021-08-24 23:00:00,LINK/USDT,26.47700000,26.57600000,25.71200000,25.72800000,268761.38400000,7012352.75200200,13401
1629842400000,2021-08-24 22:00:00,LINK/USDT,26.15500000,26.69500000,26.05300000,26.47400000,227939.05400000,6026340.77727300,11896
1629838800000,2021-08-24 21:00:00,LINK/USDT,26.65500000,26.68100000,25.93000000,26.15500000,290303.22000000,7624371.52095800,13311
1629835200000,2021-08-24 20:00:00,LINK/USDT,26.50100000,26.67600000,26.20500000,26.65300000,309913.42700000,8197142.53072100,12390
1629831600000,2021-08-24 19:00:00,LINK/USDT,26.42400000,26.57900000,26.04200000,26.50200000,480947.25300000,12652858.08433700,16683
1629828000000,2021-08-24 18:00:00,LINK/USDT,26.32000000,26.50000000,26.11300000,26.42100000,236131.84200000,6212376.72058300,12293
1629824400000,2021-08-24 17:00:00,LINK/USDT,26.18200000,26.66900000,26.06500000,26.32100000,327193.21500000,8667113.10799200,16013
1629820800000,2021-08-24 16:00:00,LINK/USDT,26.63400000,26.64300000,25.74700000,26.18600000,755619.72600000,19827515.32836900,37252
1629817200000,2021-08-24 15:00:00,LINK/USDT,27.27400000,27.29900000,26.50000000,26.63700000,421682.47100000,11349802.92134100,23537
1629813600000,2021-08-24 14:00:00,LINK/USDT,27.54900000,27.55300000,26.94700000,27.28000000,415572.39900000,11351823.50808900,25423
1629810000000,2021-08-24 13:00:00,LINK/USDT,28.34800000,28.39300000,27.43700000,27.54500000,477903.40900000,13269322.99512000,27490
1629806400000,2021-08-24 12:00:00,LINK/USDT,28.46700000,28.50000000,28.17200000,28.35000000,136427.19800000,3862896.68155100,6437
1629802800000,2021-08-24 11:00:00,LINK/USDT,28.33000000,28.47200000,28.19100000,28.46400000,153732.00300000,4352737.90134200,6597
1629799200000,2021-08-24 10:00:00,LINK/USDT,28.56300000,28.76200000,28.27700000,28.32900000,177250.12300000,5049881.85586600,8831
1629795600000,2021-08-24 09:00:00,LINK/USDT,28.59900000,28.64200000,28.43200000,28.55100000,127786.51600000,3645052.99798600,5999
1629792000000,2021-08-24 08:00:00,LINK/USDT,28.76500000,28.85000000,28.58200000,28.59100000,108635.46300000,3117856.15757000,5813
1629788400000,2021-08-24 07:00:00,LINK/USDT,28.78000000,28.92300000,28.71600000,28.76900000,164096.42900000,4729264.45130300,9611
1629784800000,2021-08-24 06:00:00,LINK/USDT,28.60100000,28.80300000,28.56300000,28.78000000,116597.08100000,3344460.05765900,5510
1629781200000,2021-08-24 05:00:00,LINK/USDT,28.65800000,28.75000000,28.58700000,28.60200000,99000.01800000,2836676.17600200,4510
1629777600000,2021-08-24 04:00:00,LINK/USDT,28.44600000,28.82900000,28.31600000,28.65200000,176488.16100000,5045797.50808400,9747
1629774000000,2021-08-24 03:00:00,LINK/USDT,28.44200000,28.54800000,28.38000000,28.44100000,99792.26400000,2840783.68672800,5469
1629770400000,2021-08-24 02:00:00,LINK/USDT,28.13800000,28.45800000,28.11300000,28.44500000,172792.27600000,4888191.00906200,6400
1629766800000,2021-08-24 01:00:00,LINK/USDT,28.31200000,28.38400000,28.00400000,28.15800000,252401.06400000,7114911.70619100,10626
1629763200000,2021-08-24 00:00:00,LINK/USDT,28.55600000,28.72500000,28.00600000,28.31700000,397121.60900000,11272018.31021000,18882
1629759600000,2021-08-23 23:00:00,LINK/USDT,28.73300000,28.77800000,28.47200000,28.55200000,145930.79000000,4175690.53908500,7277
1629756000000,2021-08-23 22:00:00,LINK/USDT,28.66300000,28.73300000,28.49000000,28.73300000,143412.08400000,4100740.21936400,6936
1629752400000,2021-08-23 21:00:00,LINK/USDT,28.69000000,28.73700000,28.54900000,28.66800000,117305.57200000,3358931.15143600,5698
1629748800000,2021-08-23 20:00:00,LINK/USDT,28.37200000,28.70000000,28.26600000,28.68200000,204825.55200000,5833173.52760700,9034
1629745200000,2021-08-23 19:00:00,LINK/USDT,28.62500000,28.62500000,28.32800000,28.36400000,234836.81500000,6677809.30617000,10947
1629741600000,2021-08-23 18:00:00,LINK/USDT,28.73000000,28.82000000,28.60900000,28.61900000,155024.23600000,4449843.28534600,8287
1629738000000,2021-08-23 17:00:00,LINK/USDT,28.81800000,29.00000000,28.67300000,28.73800000,278996.97400000,8045219.33224600,12974
1629734400000,2021-08-23 16:00:00,LINK/USDT,28.71800000,28.87700000,28.50700000,28.82600000,375478.65600000,10770124.54603600,13509
1629730800000,2021-08-23 15:00:00,LINK/USDT,28.36100000,28.89600000,28.33200000,28.71900000,385918.23400000,11057665.72550500,16651
1629727200000,2021-08-23 14:00:00,LINK/USDT,28.84700000,29.06700000,28.17200000,28.36100000,609791.53900000,17402183.01640500,27682
1629723600000,2021-08-23 13:00:00,LINK/USDT,29.08500000,29.10000000,28.80000000,28.84400000,237265.66300000,6862151.73629300,11862
1629720000000,2021-08-23 12:00:00,LINK/USDT,28.94900000,29.30000000,28.94900000,29.08900000,382183.86400000,11131103.34749800,24422
1629716400000,2021-08-23 11:00:00,LINK/USDT,28.65100000,29.12000000,28.58600000,28.94600000,233626.80100000,6747927.74883400,11197
1629712800000,2021-08-23 10:00:00,LINK/USDT,28.85400000,28.95100000,28.55500000,28.65300000,258699.88900000,7429550.52615700,12058
1629709200000,2021-08-23 09:00:00,LINK/USDT,28.74300000,29.10700000,28.68600000,28.84900000,274328.72800000,7926242.91424000,15486
1629705600000,2021-08-23 08:00:00,LINK/USDT,28.71400000,28.90000000,28.53000000,28.73700000,175958.62000000,5059483.54047400,9305
1629702000000,2021-08-23 07:00:00,LINK/USDT,28.68000000,28.92800000,28.53200000,28.70700000,230161.44500000,6614135.94744100,10034
1629698400000,2021-08-23 06:00:00,LINK/USDT,28.72500000,28.83800000,28.48900000,28.66100000,177820.04700000,5094688.73118000,9208
1629694800000,2021-08-23 05:00:00,LINK/USDT,28.85100000,29.02800000,28.67500000,28.72500000,233322.81500000,6734694.70163100,17481
1629691200000,2021-08-23 04:00:00,LINK/USDT,28.82100000,28.89500000,28.61400000,28.84900000,242916.29200000,6993328.26391400,11797
1629687600000,2021-08-23 03:00:00,LINK/USDT,28.50800000,28.87000000,28.45200000,28.82100000,419138.03600000,12021193.92312600,30389
1629684000000,2021-08-23 02:00:00,LINK/USDT,28.13700000,28.53200000,28.02000000,28.50600000,226098.71700000,6388382.84012800,16691
1629680400000,2021-08-23 01:00:00,LINK/USDT,28.00400000,28.25400000,27.91900000,28.14300000,172382.72900000,4846582.94622200,9103
1629676800000,2021-08-23 00:00:00,LINK/USDT,27.98100000,28.13800000,27.78000000,28.00000000,190928.41300000,5347019.61993200,8683
1629673200000,2021-08-22 23:00:00,LINK/USDT,27.71000000,28.17000000,27.65100000,27.98200000,238287.47300000,6661821.75667100,15534
1629669600000,2021-08-22 22:00:00,LINK/USDT,27.29400000,27.73500000,27.19000000,27.71000000,161964.85100000,4448823.91408900,9124
1629666000000,2021-08-22 21:00:00,LINK/USDT,27.05600000,27.35400000,26.93200000,27.29600000,116651.78700000,3169922.10809900,6001
1629662400000,2021-08-22 20:00:00,LINK/USDT,27.44700000,27.45300000,26.90300000,27.05300000,224385.59800000,6078756.67158900,9069
1629658800000,2021-08-22 19:00:00,LINK/USDT,27.08600000,27.51700000,27.05000000,27.44800000,143082.40200000,3907255.76722000,7281
1629655200000,2021-08-22 18:00:00,LINK/USDT,27.30100000,27.30200000,26.78500000,27.09800000,328783.62400000,8881364.03752700,16013
1629651600000,2021-08-22 17:00:00,LINK/USDT,27.30300000,27.44500000,27.19200000,27.29200000,118526.83400000,3236750.43278200,5812
1629648000000,2021-08-22 16:00:00,LINK/USDT,27.39000000,27.61000000,27.11500000,27.29800000,246415.42800000,6732468.06211600,10313
1629644400000,2021-08-22 15:00:00,LINK/USDT,27.25500000,27.50800000,27.09400000,27.37600000,215741.15000000,5901757.99253000,11302
1629640800000,2021-08-22 14:00:00,LINK/USDT,27.83600000,27.89900000,27.08200000,27.26100000,386622.21200000,10644662.71806800,21199
1629637200000,2021-08-22 13:00:00,LINK/USDT,27.89900000,27.96500000,27.68500000,27.83600000,174627.94200000,4859369.86017400,10114
1629633600000,2021-08-22 12:00:00,LINK/USDT,28.28100000,28.34100000,27.89400000,27.91400000,168107.27500000,4715743.66942600,10346
1629630000000,2021-08-22 11:00:00,LINK/USDT,28.32000000,28.42800000,28.16100000,28.27200000,127536.45300000,3609396.57603700,6752
1629626400000,2021-08-22 10:00:00,LINK/USDT,28.57400000,28.66300000,28.28400000,28.31100000,179288.54600000,5104076.84105900,10264
1629622800000,2021-08-22 09:00:00,LINK/USDT,28.20000000,28.63800000,28.20000000,28.57700000,172184.31600000,4905236.31241600,10226
1629619200000,2021-08-22 08:00:00,LINK/USDT,28.42300000,28.49000000,28.06800000,28.19400000,144546.25100000,4086126.88483300,8132
1629615600000,2021-08-22 07:00:00,LINK/USDT,28.28700000,28.50000000,28.28700000,28.42500000,127786.72000000,3632917.27192200,7125
1629612000000,2021-08-22 06:00:00,LINK/USDT,28.05100000,28.42000000,28.04900000,28.27700000,138182.83900000,3903715.20567900,7289
1629608400000,2021-08-22 05:00:00,LINK/USDT,28.01700000,28.11200000,27.92900000,28.05000000,87834.26800000,2460981.95744100,4610
1629604800000,2021-08-22 04:00:00,LINK/USDT,27.92900000,28.22400000,27.86000000,28.01200000,158125.91200000,4436643.89991900,6819
1629601200000,2021-08-22 03:00:00,LINK/USDT,28.00200000,28.09000000,27.80000000,27.92600000,86115.49400000,2405328.29793200,4952
1629597600000,2021-08-22 02:00:00,LINK/USDT,28.34600000,28.36900000,27.91400000,28.00700000,163016.44000000,4581539.50524200,8435
1629594000000,2021-08-22 01:00:00,LINK/USDT,28.35300000,28.41500000,28.13000000,28.33700000,114661.29100000,3243899.96841600,6377
1629590400000,2021-08-22 00:00:00,LINK/USDT,27.85000000,28.46600000,27.79700000,28.34800000,244469.25000000,6901548.55794000,13017
1629586800000,2021-08-21 23:00:00,LINK/USDT,28.28800000,28.32800000,27.82100000,27.84400000,129285.94700000,3622707.06953300,7028
1629583200000,2021-08-21 22:00:00,LINK/USDT,28.13000000,28.35900000,28.10700000,28.28000000,106895.15900000,3019592.56965800,6067
1629579600000,2021-08-21 21:00:00,LINK/USDT,27.81600000,28.27100000,27.70500000,28.13100000,115506.44000000,3242385.89452900,6203
1629576000000,2021-08-21 20:00:00,LINK/USDT,27.80000000,28.00000000,27.65400000,27.81600000,189201.76800000,5263946.79183100,8725
1629572400000,2021-08-21 19:00:00,LINK/USDT,28.27200000,28.29900000,27.64800000,27.80000000,275885.36400000,7692430.63928500,17134
1629568800000,2021-08-21 18:00:00,LINK/USDT,28.51300000,28.52600000,28.01900000,28.28200000,249881.11100000,7041113.05855200,12926
1629565200000,2021-08-21 17:00:00,LINK/USDT,28.72400000,28.72900000,28.32500000,28.51200000,145703.24100000,4163449.23668900,7723
1629561600000,2021-08-21 16:00:00,LINK/USDT,28.46800000,28.79600000,28.38300000,28.72400000,227916.38400000,6523001.42440800,11066
1629558000000,2021-08-21 15:00:00,LINK/USDT,28.40100000,28.59600000,28.30800000,28.47400000,146396.93500000,4164153.83579300,8484
1629554400000,2021-08-21 14:00:00,LINK/USDT,28.73900000,28.82700000,28.31700000,28.40300000,204587.53700000,5831621.19933700,12069
1629550800000,2021-08-21 13:00:00,LINK/USDT,28.93000000,28.96900000,28.67700000,28.73800000,160104.27600000,4616738.73425200,9617
1629547200000,2021-08-21 12:00:00,LINK/USDT,28.33900000,28.96000000,28.25200000,28.92400000,253754.54100000,7266264.57714500,17388
1629543600000,2021-08-21 11:00:00,LINK/USDT,28.98600000,29.00400000,27.98000000,28.34100000,453306.68900000,12831493.42029400,28262
1629540000000,2021-08-21 10:00:00,LINK/USDT,28.80800000,29.12500000,28.74200000,28.98500000,165263.40100000,4783719.46423600,8729
1629536400000,2021-08-21 09:00:00,LINK/USDT,29.07000000,29.09600000,28.72900000,28.80800000,233577.74300000,6740671.35822000,10592
1629532800000,2021-08-21 08:00:00,LINK/USDT,29.05400000,29.15600000,28.84700000,29.06500000,259283.27400000,7516966.74488700,12020
1629529200000,2021-08-21 07:00:00,LINK/USDT,28.78100000,29.09700000,28.64100000,29.05700000,183561.87000000,5300459.81962700,9498
1629525600000,2021-08-21 06:00:00,LINK/USDT,28.91600000,29.13100000,28.57900000,28.78200000,363448.67400000,10505530.46840300,26150
1629522000000,2021-08-21 05:00:00,LINK/USDT,28.68100000,29.00500000,28.59900000,28.91500000,237557.75300000,6860306.43433200,17531
1629518400000,2021-08-21 04:00:00,LINK/USDT,28.79800000,28.93000000,28.40800000,28.68700000,214110.17300000,6141150.54247100,13674
1629514800000,2021-08-21 03:00:00,LINK/USDT,28.35400000,28.84800000,28.14600000,28.79600000,217585.09700000,6203246.25030100,13667
1629511200000,2021-08-21 02:00:00,LINK/USDT,28.48200000,28.73300000,28.34000000,28.36000000,169027.04400000,4824176.81699800,9070
1629507600000,2021-08-21 01:00:00,LINK/USDT,28.12000000,28.56600000,28.02000000,28.48300000,190891.55900000,5394806.76831400,9171
1629504000000,2021-08-21 00:00:00,LINK/USDT,28.68100000,28.76600000,27.97300000,28.12000000,272997.48400000,7730291.01104200,14428
1629500400000,2021-08-20 23:00:00,LINK/USDT,28.46900000,28.79700000,28.30800000,28.67800000,152809.52100000,4365775.77552300,8612
1629496800000,2021-08-20 22:00:00,LINK/USDT,28.82100000,28.82800000,28.21100000,28.46700000,204821.26500000,5839542.88783800,10718
1629493200000,2021-08-20 21:00:00,LINK/USDT,28.55400000,28.82600000,28.36600000,28.81600000,134697.75600000,3846385.24135800,8450
1629489600000,2021-08-20 20:00:00,LINK/USDT,28.32400000,28.80600000,28.23300000,28.55400000,213027.33400000,6083962.02211800,12904
1629486000000,2021-08-20 19:00:00,LINK/USDT,28.24200000,28.63100000,28.22700000,28.31900000,158299.42400000,4500933.98219500,8419
1629482400000,2021-08-20 18:00:00,LINK/USDT,28.19800000,28.48900000,27.95900000,28.23800000,405961.05500000,11465306.69769400,16233
1629478800000,2021-08-20 17:00:00,LINK/USDT,28.37000000,28.57300000,28.08600000,28.19900000,278838.37700000,7898211.23698100,11446
1629475200000,2021-08-20 16:00:00,LINK/USDT,28.42000000,29.04800000,28.23700000,28.37600000,552656.67000000,15850449.16361200,36577
1629471600000,2021-08-20 15:00:00,LINK/USDT,28.49300000,28.52800000,28.15500000,28.42000000,247252.04500000,6999832.16952300,11573
1629468000000,2021-08-20 14:00:00,LINK/USDT,28.23700000,28.65400000,28.05000000,28.49000000,415728.44400000,11786635.75918100,27106
1629464400000,2021-08-20 13:00:00,LINK/USDT,28.13100000,28.38000000,28.00100000,28.23400000,343339.71500000,9675356.77490800,21139
1629460800000,2021-08-20 12:00:00,LINK/USDT,27.44600000,28.15800000,27.29900000,28.14000000,517746.81200000,14415936.41517500,26645
1629457200000,2021-08-20 11:00:00,LINK/USDT,27.85800000,27.92200000,27.40100000,27.44600000,356598.48700000,9852069.79217800,20380
1629453600000,2021-08-20 10:00:00,LINK/USDT,27.20400000,27.86400000,27.11500000,27.85700000,396616.17600000,10910374.48673000,23579
1629450000000,2021-08-20 09:00:00,LINK/USDT,27.10000000,27.26100000,27.03300000,27.20400000,193375.01600000,5249512.13257500,8275
1629446400000,2021-08-20 08:00:00,LINK/USDT,26.94700000,27.11000000,26.72000000,27.09600000,195720.62000000,5271889.46973100,10196
1629442800000,2021-08-20 07:00:00,LINK/USDT,27.24700000,27.39200000,26.87300000,26.95000000,227178.23600000,6152263.53719200,10430
1629439200000,2021-08-20 06:00:00,LINK/USDT,27.35900000,27.45600000,27.04800000,27.25000000,218850.13900000,5966901.39428000,10960
1629435600000,2021-08-20 05:00:00,LINK/USDT,27.03000000,27.38200000,26.82700000,27.36000000,303764.36800000,8237717.26505400,12155
1629432000000,2021-08-20 04:00:00,LINK/USDT,26.92700000,27.18700000,26.81700000,27.03700000,154966.91800000,4189167.52717100,7088
1629428400000,2021-08-20 03:00:00,LINK/USDT,27.08700000,27.19600000,26.64700000,26.92100000,236809.57300000,6363367.76702500,11441
1629424800000,2021-08-20 02:00:00,LINK/USDT,27.25700000,27.32100000,26.98700000,27.08600000,170156.24800000,4612546.27210300,8127
1629421200000,2021-08-20 01:00:00,LINK/USDT,27.18300000,27.28500000,27.01900000,27.25800000,202714.94100000,5504061.63113500,8969
1629417600000,2021-08-20 00:00:00,LINK/USDT,27.10100000,27.43000000,26.78100000,27.17500000,483167.56500000,13133234.37557700,28221
1629414000000,2021-08-19 23:00:00,LINK/USDT,26.87200000,27.10800000,26.62000000,27.09600000,196662.25800000,5280772.37314800,11825
1629410400000,2021-08-19 22:00:00,LINK/USDT,26.67300000,26.90000000,26.37800000,26.86800000,308025.76400000,8195175.78919900,13231
1629406800000,2021-08-19 21:00:00,LINK/USDT,26.86000000,27.02700000,26.49800000,26.67300000,309653.47200000,8286788.99683900,12871
1629403200000,2021-08-19 20:00:00,LINK/USDT,26.92600000,27.10000000,26.74800000,26.86300000,239984.74700000,6452065.95157800,12531
1629399600000,2021-08-19 19:00:00,LINK/USDT,26.89800000,27.13200000,26.80600000,26.92400000,339938.94900000,9163038.82934200,20760
1629396000000,2021-08-19 18:00:00,LINK/USDT,26.14200000,26.93700000,26.11700000,26.89900000,452925.51200000,12032109.28215600,26229
1629392400000,2021-08-19 17:00:00,LINK/USDT,26.03600000,26.19400000,25.82400000,26.12800000,275549.54800000,7167854.35565400,12453
1629388800000,2021-08-19 16:00:00,LINK/USDT,26.28400000,26.51600000,26.02300000,26.03500000,447609.81600000,11770803.40274800,21916
1629385200000,2021-08-19 15:00:00,LINK/USDT,25.73300000,26.31000000,25.70100000,26.27800000,533824.59800000,13876209.31148700,25400
1629381600000,2021-08-19 14:00:00,LINK/USDT,25.39200000,25.85000000,25.39200000,25.73500000,510028.46600000,13088105.35966900,19892
1629378000000,2021-08-19 13:00:00,LINK/USDT,24.92700000,25.39400000,24.76300000,25.39400000,329394.06700000,8261477.21017600,13706
1629374400000,2021-08-19 12:00:00,LINK/USDT,24.75000000,24.99200000,24.47900000,24.92700000,463662.59800000,11441080.83780900,16553
1629370800000,2021-08-19 11:00:00,LINK/USDT,25.04000000,25.27400000,24.70000000,24.75000000,326990.97600000,8178420.67851700,12242
1629367200000,2021-08-19 10:00:00,LINK/USDT,25.42700000,25.52600000,24.97600000,25.04000000,175521.01100000,4425387.90759700,9583
1629363600000,2021-08-19 09:00:00,LINK/USDT,25.33900000,25.52800000,25.26000000,25.42600000,186220.52100000,4733076.95493900,8237
1629360000000,2021-08-19 08:00:00,LINK/USDT,25.21400000,25.50000000,24.93000000,25.33500000,357648.94500000,9047711.66244300,14958
1629356400000,2021-08-19 07:00:00,LINK/USDT,25.18200000,25.39800000,24.85000000,25.21300000,261164.34900000,6563871.07081600,10591
1629352800000,2021-08-19 06:00:00,LINK/USDT,25.39000000,25.41900000,25.00000000,25.18200000,215928.57400000,5437249.38850200,9145
1629349200000,2021-08-19 05:00:00,LINK/USDT,25.08000000,25.49200000,24.85400000,25.39200000,258582.43500000,6529008.96620600,11456
1629345600000,2021-08-19 04:00:00,LINK/USDT,24.89700000,25.16000000,24.66100000,25.08000000,394879.43400000,9837709.26418800,15845
